problem_id;problem_type;pl;country;score;count
5;algorithms;go;Israel;25.0;2
5;algorithms;go;Costa Rica;25.0;2
5;algorithms;go;Poland;25.0;1
5;algorithms;go;Ireland;25.0;1
5;algorithms;go;Norway;25.0;1
5;algorithms;go;France;25.0;3
5;algorithms;go;Iran;25.0;1
5;algorithms;go;Russian Federation;25.0;2
5;algorithms;go;Belarus;25.0;1
5;algorithms;go;Ukraine;25.0;3
5;algorithms;go;Sweden;25.0;2
5;algorithms;go;Vietnam;25.0;1
5;algorithms;go;Bulgaria;25.0;1
5;algorithms;go;Indonesia;25.0;1
5;algorithms;go;Thailand;25.0;1
5;algorithms;go;Slovenia;25.0;1
5;algorithms;d;Bulgaria;25.0;1
5;algorithms;d;Japan;25.0;1
5;algorithms;d;Ukraine;25.0;1
5;algorithms;d;Singapore;25.0;1
5;algorithms;d;Russian Federation;25.0;1
5;algorithms;ocaml;Russian Federation;25.0;1
5;algorithms;ocaml;United States;25.0;1
5;algorithms;ocaml;Ukraine;25.0;1
5;algorithms;ocaml;Singapore;25.0;1
5;algorithms;ocaml;Canada;25.0;1
5;algorithms;ocaml;China;25.0;1
5;algorithms;ocaml;Germany;25.0;1
5;algorithms;ocaml;France;25.0;1
5;algorithms;pascal;Czechia;25.0;1
5;algorithms;pascal;Estonia;25.0;1
5;algorithms;pascal;Vietnam;25.0;1
5;algorithms;pascal;Latvia;25.0;2
5;algorithms;pascal;Mexico;25.0;1
5;algorithms;pascal;Germany;25.0;1
5;algorithms;pascal;Viet Nam;25.0;2
5;algorithms;pascal;Indonesia;25.0;1
5;algorithms;pascal;United States;25.0;1
5;algorithms;pascal;Greece;25.0;1
5;algorithms;pascal;Republic of Moldova;25.0;1
5;algorithms;pascal;Vietnam;19.0;1
5;algorithms;pascal;Indonesia;19.0;1
5;algorithms;python3;Russia;25.0;9
5;algorithms;python3;Taiwan;25.0;9
5;algorithms;python3;Russian Federation;25.0;28
5;algorithms;python3;Israel;25.0;8
5;algorithms;python3;United States;25.0;334
5;algorithms;python3;Belgium;25.0;6
5;algorithms;python3;Ukraine;25.0;14
5;algorithms;python3;Brazil;25.0;30
5;algorithms;python3;India;25.0;1670
5;algorithms;python3;Canada;25.0;40
5;algorithms;python3;France;25.0;22
5;algorithms;python3;United Kingdom;25.0;46
5;algorithms;python3;Hungary;25.0;10
5;algorithms;python3;Hong Kong;25.0;7
5;algorithms;python3;Null;25.0;19
5;algorithms;python3;Austria;25.0;4
5;algorithms;python3;Netherlands;25.0;9
5;algorithms;python3;Germany;25.0;35
5;algorithms;python3;Poland;25.0;26
5;algorithms;python3;Singapore;25.0;23
5;algorithms;python3;Kazakhstan;25.0;7
5;algorithms;python3;Italy;25.0;15
5;algorithms;python3;Australia;25.0;20
5;algorithms;python3;Finland;25.0;1
5;algorithms;python3;Slovenia;25.0;1
5;algorithms;python3;Republic of Korea;25.0;6
5;algorithms;python3;Spain;25.0;10
5;algorithms;python3;Iceland;25.0;2
5;algorithms;python3;Korea, Republic of;25.0;4
5;algorithms;python3;Egypt;25.0;15
5;algorithms;python3;Czechia;25.0;1
5;algorithms;python3;Ireland;25.0;3
5;algorithms;python3;Turkey;25.0;25
5;algorithms;python3;Greece;25.0;6
5;algorithms;python3;Sri Lanka;25.0;11
5;algorithms;python3;New Zealand;25.0;4
5;algorithms;python3;Indonesia;25.0;27
5;algorithms;python3;Romania;25.0;6
5;algorithms;python3;Ethiopia;25.0;1
5;algorithms;python3;Lithuania;25.0;1
5;algorithms;python3;Japan;25.0;6
5;algorithms;python3;Croatia;25.0;2
5;algorithms;python3;Thailand;25.0;6
5;algorithms;python3;Bolivia;25.0;1
5;algorithms;python3;Nigeria;25.0;5
5;algorithms;python3;Viet Nam;25.0;20
5;algorithms;python3;Portugal;25.0;3
5;algorithms;python3;Serbia;25.0;2
5;algorithms;python3;Azerbaijan;25.0;3
5;algorithms;python3;Denmark;25.0;1
5;algorithms;python3;Andorra;25.0;3
5;algorithms;python3;China;25.0;12
5;algorithms;python3;Sweden;25.0;5
5;algorithms;python3;United Arab Emirates;25.0;1
5;algorithms;python3;Saudi Arabia;25.0;2
5;algorithms;python3;Colombia;25.0;5
5;algorithms;python3;Nepal;25.0;6
5;algorithms;python3;Algeria;25.0;3
5;algorithms;python3;Philippines;25.0;4
5;algorithms;python3;Malaysia;25.0;8
5;algorithms;python3;Mexico;25.0;5
5;algorithms;python3;South Korea;25.0;5
5;algorithms;python3;Belarus;25.0;3
5;algorithms;python3;Bangladesh;25.0;12
5;algorithms;python3;Switzerland;25.0;4
5;algorithms;python3;Vietnam;25.0;11
5;algorithms;python3;Iran, Islamic Republic of;25.0;2
5;algorithms;python3;South Africa;25.0;1
5;algorithms;python3;Georgia;25.0;2
5;algorithms;python3;Guatemala;25.0;1
5;algorithms;python3;Pakistan;25.0;8
5;algorithms;python3;Jamaica;25.0;1
5;algorithms;python3;Argentina;25.0;9
5;algorithms;python3;Venezuela, Bolivarian Republic of;25.0;1
5;algorithms;python3;Morocco;25.0;3
5;algorithms;python3;Qatar;25.0;1
5;algorithms;python3;Kenya;25.0;1
5;algorithms;python3;Peru;25.0;2
5;algorithms;python3;Latvia;25.0;1
5;algorithms;python3;Bulgaria;25.0;2
5;algorithms;python3;Jordan;25.0;3
5;algorithms;python3;Czech Republic;25.0;1
5;algorithms;python3;Cyprus;25.0;1
5;algorithms;python3;Afghanistan;25.0;1
5;algorithms;python3;Norway;25.0;1
5;algorithms;python3;Bosnia and Herzegovina;25.0;1
5;algorithms;python3;Uzbekistan;25.0;1
5;algorithms;python3;Macao;25.0;1
5;algorithms;python3;Svalbard and Jan Mayen;25.0;1
5;algorithms;groovy;Poland;25.0;2
5;algorithms;groovy;Null;25.0;1
5;algorithms;groovy;United States;25.0;4
5;algorithms;groovy;Brazil;25.0;2
5;algorithms;objectivec;Germany;25.0;1
5;algorithms;objectivec;Palestine;25.0;1
5;algorithms;objectivec;Vietnam;25.0;2
5;algorithms;objectivec;United States;25.0;9
5;algorithms;objectivec;India;25.0;7
5;algorithms;objectivec;Pakistan;25.0;3
5;algorithms;objectivec;Netherlands;25.0;2
5;algorithms;objectivec;France;25.0;1
5;algorithms;objectivec;Uruguay;25.0;1
5;algorithms;objectivec;United Kingdom;25.0;1
5;algorithms;objectivec;Null;25.0;2
5;algorithms;objectivec;New Zealand;25.0;1
5;algorithms;objectivec;Uzbekistan;25.0;1
5;algorithms;objectivec;Saudi Arabia;25.0;1
5;algorithms;objectivec;Republic of Korea;25.0;1
5;algorithms;objectivec;China;25.0;1
5;algorithms;objectivec;South Korea;25.0;1
5;algorithms;objectivec;Taiwan;25.0;1
5;algorithms;objectivec;United States;7.0;1
5;algorithms;objectivec;France;7.0;1
5;algorithms;objectivec;India;7.0;1
5;algorithms;fsharp;France;25.0;1
5;algorithms;fsharp;Estonia;25.0;1
5;algorithms;fsharp;India;25.0;1
5;algorithms;fsharp;United States;25.0;5
5;algorithms;fsharp;Russia;25.0;1
5;algorithms;fsharp;Kazakhstan;25.0;1
5;algorithms;fsharp;Malaysia;25.0;1
5;algorithms;fsharp;Denmark;25.0;1
5;algorithms;fsharp;Japan;25.0;1
5;algorithms;fsharp;Vietnam;25.0;1
5;algorithms;fsharp;Kazakhstan;22.5;1
5;algorithms;fsharp;Czech Republic;7.29;1
5;algorithms;fsharp;United States;7.0;1
5;algorithms;visualbasic;United States;25.0;3
5;algorithms;visualbasic;Pakistan;25.0;1
5;algorithms;visualbasic;India;25.0;1
5;algorithms;visualbasic;Argentina;25.0;1
5;algorithms;visualbasic;United States;11.22;1
5;algorithms;tcl;United Kingdom;25.0;1
5;algorithms;tcl;India;25.0;1
5;algorithms;java8;Russian Federation;25.0;15
5;algorithms;java8;Ukraine;25.0;7
5;algorithms;java8;United States;25.0;162
5;algorithms;java8;Romania;25.0;7
5;algorithms;java8;India;25.0;644
5;algorithms;java8;Belarus;25.0;2
5;algorithms;java8;Czechia;25.0;3
5;algorithms;java8;Russia;25.0;9
5;algorithms;java8;Poland;25.0;13
5;algorithms;java8;Germany;25.0;15
5;algorithms;java8;Sweden;25.0;5
5;algorithms;java8;Canada;25.0;18
5;algorithms;java8;Bangladesh;25.0;6
5;algorithms;java8;Norway;25.0;2
5;algorithms;java8;United Arab Emirates;25.0;4
5;algorithms;java8;Australia;25.0;11
5;algorithms;java8;Hungary;25.0;17
5;algorithms;java8;Singapore;25.0;15
5;algorithms;java8;Null;25.0;10
5;algorithms;java8;Japan;25.0;3
5;algorithms;java8;Kazakhstan;25.0;4
5;algorithms;java8;Pakistan;25.0;4
5;algorithms;java8;United Kingdom;25.0;24
5;algorithms;java8;Sri Lanka;25.0;15
5;algorithms;java8;China;25.0;8
5;algorithms;java8;Hong Kong;25.0;6
5;algorithms;java8;Egypt;25.0;8
5;algorithms;java8;Indonesia;25.0;11
5;algorithms;java8;Mozambique;25.0;1
5;algorithms;java8;New Zealand;25.0;1
5;algorithms;java8;Vietnam;25.0;7
5;algorithms;java8;Greece;25.0;2
5;algorithms;java8;Italy;25.0;4
5;algorithms;java8;France;25.0;5
5;algorithms;java8;Switzerland;25.0;6
5;algorithms;java8;Panama;25.0;1
5;algorithms;java8;Iran, Islamic Republic of;25.0;1
5;algorithms;java8;Iran;25.0;1
5;algorithms;java8;Mexico;25.0;5
5;algorithms;java8;Morocco;25.0;3
5;algorithms;java8;Turkey;25.0;23
5;algorithms;java8;Kuwait;25.0;1
5;algorithms;java8;Brazil;25.0;11
5;algorithms;java8;Slovenia;25.0;2
5;algorithms;java8;Argentina;25.0;5
5;algorithms;java8;Netherlands;25.0;4
5;algorithms;java8;Peru;25.0;1
5;algorithms;java8;Israel;25.0;2
5;algorithms;java8;Ireland;25.0;6
5;algorithms;java8;Colombia;25.0;1
5;algorithms;java8;Croatia;25.0;2
5;algorithms;java8;Jordan;25.0;2
5;algorithms;java8;Slovakia;25.0;1
5;algorithms;java8;Kenya;25.0;2
5;algorithms;java8;Bulgaria;25.0;5
5;algorithms;java8;Lebanon;25.0;2
5;algorithms;java8;Spain;25.0;4
5;algorithms;java8;Philippines;25.0;5
5;algorithms;java8;Viet Nam;25.0;7
5;algorithms;java8;Portugal;25.0;2
5;algorithms;java8;Estonia;25.0;2
5;algorithms;java8;Bosnia and Herzegovina;25.0;2
5;algorithms;java8;Macedonia;25.0;2
5;algorithms;java8;Armenia;25.0;2
5;algorithms;java8;Nepal;25.0;1
5;algorithms;java8;Uruguay;25.0;1
5;algorithms;java8;Denmark;25.0;1
5;algorithms;java8;Mongolia;25.0;2
5;algorithms;java8;Thailand;25.0;1
5;algorithms;java8;Azerbaijan;25.0;1
5;algorithms;java8;Korea, Republic of;25.0;1
5;algorithms;java8;Taiwan;25.0;4
5;algorithms;java8;Uzbekistan;25.0;1
5;algorithms;java8;Austria;25.0;1
5;algorithms;java8;Chile;25.0;2
5;algorithms;java8;South Korea;25.0;3
5;algorithms;java8;United States;7.0;16
5;algorithms;java8;Hungary;7.0;2
5;algorithms;java8;India;7.0;148
5;algorithms;java8;Turkey;7.0;3
5;algorithms;java8;Egypt;7.0;1
5;algorithms;java8;Romania;7.0;1
5;algorithms;java8;Vietnam;7.0;2
5;algorithms;java8;Russian Federation;7.0;1
5;algorithms;java8;Austria;7.0;1
5;algorithms;java8;Poland;7.0;3
5;algorithms;java8;Pakistan;7.0;3
5;algorithms;java8;Brazil;7.0;3
5;algorithms;java8;Sri Lanka;7.0;2
5;algorithms;java8;Null;7.0;1
5;algorithms;java8;Zimbabwe;7.0;1
5;algorithms;java8;Netherlands;7.0;1
5;algorithms;java8;South Africa;7.0;1
5;algorithms;java8;Germany;7.0;1
5;algorithms;java8;Korea, Republic of;7.0;1
5;algorithms;java8;Indonesia;7.0;1
5;algorithms;java8;Viet Nam;7.0;1
5;algorithms;java8;Bulgaria;7.0;1
5;algorithms;java8;Argentina;7.0;1
5;algorithms;java8;Saudi Arabia;7.0;1
5;algorithms;java8;Spain;7.0;1
5;algorithms;java8;Ecuador;7.0;1
5;algorithms;java8;France;7.0;1
5;algorithms;java8;India;0.0;23
5;algorithms;java8;Poland;0.0;1
5;algorithms;java8;Croatia;0.0;1
5;algorithms;java8;Pakistan;0.0;1
5;algorithms;java8;United States;0.0;2
5;algorithms;java8;Brazil;0.0;1
5;algorithms;java8;Nigeria;0.0;1
5;algorithms;java15;India;25.0;55
5;algorithms;java15;Thailand;25.0;2
5;algorithms;java15;Philippines;25.0;1
5;algorithms;java15;Belarus;25.0;1
5;algorithms;java15;Turkey;25.0;5
5;algorithms;java15;Null;25.0;4
5;algorithms;java15;Egypt;25.0;2
5;algorithms;java15;United States;25.0;8
5;algorithms;java15;Peru;25.0;1
5;algorithms;java15;Netherlands;25.0;2
5;algorithms;java15;France;25.0;1
5;algorithms;java15;United Kingdom;25.0;1
5;algorithms;java15;Singapore;25.0;2
5;algorithms;java15;Russia;25.0;2
5;algorithms;java15;Hungary;25.0;3
5;algorithms;java15;Germany;25.0;1
5;algorithms;java15;Pakistan;25.0;1
5;algorithms;java15;Jordan;25.0;1
5;algorithms;java15;Russian Federation;25.0;1
5;algorithms;java15;Bangladesh;25.0;1
5;algorithms;java15;Canada;25.0;1
5;algorithms;java15;Viet Nam;25.0;1
5;algorithms;java15;Italy;25.0;1
5;algorithms;java15;Brazil;25.0;1
5;algorithms;java15;Romania;25.0;1
5;algorithms;kotlin;Kazakhstan;25.0;3
5;algorithms;kotlin;United States;25.0;13
5;algorithms;kotlin;Singapore;25.0;1
5;algorithms;kotlin;Poland;25.0;3
5;algorithms;kotlin;Russia;25.0;7
5;algorithms;kotlin;Germany;25.0;3
5;algorithms;kotlin;Null;25.0;1
5;algorithms;kotlin;Russian Federation;25.0;16
5;algorithms;kotlin;Japan;25.0;2
5;algorithms;kotlin;Republic of Korea;25.0;1
5;algorithms;kotlin;Ukraine;25.0;4
5;algorithms;kotlin;France;25.0;1
5;algorithms;kotlin;India;25.0;13
5;algorithms;kotlin;Brazil;25.0;3
5;algorithms;kotlin;Croatia;25.0;1
5;algorithms;kotlin;South Korea;25.0;2
5;algorithms;kotlin;Indonesia;25.0;9
5;algorithms;kotlin;Bulgaria;25.0;1
5;algorithms;kotlin;Hungary;25.0;1
5;algorithms;kotlin;Cambodia;25.0;1
5;algorithms;kotlin;Uzbekistan;25.0;1
5;algorithms;kotlin;Switzerland;25.0;1
5;algorithms;kotlin;Canada;25.0;2
5;algorithms;kotlin;Australia;25.0;1
5;algorithms;kotlin;Antarctica;25.0;1
5;algorithms;kotlin;Taiwan;25.0;1
5;algorithms;kotlin;Spain;25.0;2
5;algorithms;kotlin;New Zealand;25.0;1
5;algorithms;kotlin;Kenya;25.0;1
5;algorithms;kotlin;Uganda;25.0;1
5;algorithms;kotlin;Bangladesh;25.0;1
5;algorithms;kotlin;United Kingdom;25.0;1
5;algorithms;r;United States;25.0;1
5;algorithms;r;Australia;25.0;1
5;algorithms;r;United States;19.0;4
5;algorithms;r;South Africa;19.0;1
5;algorithms;r;France;19.0;1
5;algorithms;r;India;19.0;2
5;algorithms;r;Mexico;16.0;1
5;algorithms;r;South Africa;16.0;1
5;algorithms;r;India;16.0;2
5;algorithms;r;United Kingdom;7.0;1
5;algorithms;r;United States;0.0;1
5;algorithms;racket;Canada;25.0;2
5;algorithms;racket;United States;25.0;1
5;algorithms;racket;United Kingdom;25.0;1
5;algorithms;racket;Netherlands;25.0;1
5;algorithms;racket;United States;20.25;1
5;algorithms;rust;United States;25.0;5
5;algorithms;rust;France;25.0;2
5;algorithms;rust;Taiwan;25.0;1
5;algorithms;rust;Germany;25.0;2
5;algorithms;rust;United Kingdom;25.0;4
5;algorithms;rust;Russian Federation;25.0;1
5;algorithms;rust;Ukraine;25.0;2
5;algorithms;rust;Null;25.0;1
5;algorithms;rust;China;25.0;1
5;algorithms;rust;Turkey;25.0;1
5;algorithms;rust;Austria;25.0;1
5;algorithms;rust;Russia;25.0;2
5;algorithms;rust;Australia;25.0;1
5;algorithms;rust;Netherlands;25.0;1
5;algorithms;rust;Czechia;25.0;1
5;algorithms;rust;Bulgaria;25.0;1
5;algorithms;swift;Ukraine;25.0;3
5;algorithms;swift;United States;25.0;25
5;algorithms;swift;Kazakhstan;25.0;2
5;algorithms;swift;Finland;25.0;1
5;algorithms;swift;India;25.0;10
5;algorithms;swift;United Kingdom;25.0;4
5;algorithms;swift;Georgia;25.0;1
5;algorithms;swift;Taiwan;25.0;1
5;algorithms;swift;Russia;25.0;6
5;algorithms;swift;Germany;25.0;4
5;algorithms;swift;Russian Federation;25.0;3
5;algorithms;swift;Montenegro;25.0;1
5;algorithms;swift;Chile;25.0;1
5;algorithms;swift;France;25.0;2
5;algorithms;swift;Australia;25.0;1
5;algorithms;swift;Ireland;25.0;1
5;algorithms;swift;Sweden;25.0;1
5;algorithms;swift;Bulgaria;25.0;1
5;algorithms;swift;Turkey;25.0;2
5;algorithms;swift;Poland;25.0;3
5;algorithms;swift;Canada;25.0;2
5;algorithms;swift;Indonesia;25.0;1
5;algorithms;swift;Netherlands;25.0;2
5;algorithms;swift;Czech Republic;25.0;1
5;algorithms;swift;Null;25.0;3
5;algorithms;swift;Spain;25.0;1
5;algorithms;swift;Macedonia;25.0;1
5;algorithms;swift;Croatia;25.0;1
5;algorithms;swift;Egypt;25.0;2
5;algorithms;swift;Italy;25.0;1
5;algorithms;swift;Brazil;25.0;1
5;algorithms;swift;Serbia;25.0;3
5;algorithms;swift;New Zealand;25.0;1
5;algorithms;swift;Nepal;25.0;1
5;algorithms;swift;Greece;25.0;1
5;algorithms;swift;Republic of Korea;25.0;2
5;algorithms;swift;South Korea;25.0;2
5;algorithms;swift;Malaysia;25.0;1
5;algorithms;cpp14;India;25.0;327
5;algorithms;cpp14;United Kingdom;25.0;3
5;algorithms;cpp14;United Arab Emirates;25.0;2
5;algorithms;cpp14;China;25.0;3
5;algorithms;cpp14;United States;25.0;10
5;algorithms;cpp14;Czech Republic;25.0;1
5;algorithms;cpp14;Russian Federation;25.0;3
5;algorithms;cpp14;Singapore;25.0;2
5;algorithms;cpp14;Germany;25.0;1
5;algorithms;cpp14;Null;25.0;3
5;algorithms;cpp14;Albania;25.0;1
5;algorithms;cpp14;Bosnia and Herzegovina;25.0;1
5;algorithms;cpp14;Taiwan;25.0;1
5;algorithms;cpp14;Indonesia;25.0;4
5;algorithms;cpp14;Brazil;25.0;1
5;algorithms;cpp14;Japan;25.0;1
5;algorithms;cpp14;Venezuela, Bolivarian Republic of;25.0;1
5;algorithms;cpp14;Russia;25.0;2
5;algorithms;cpp14;Pakistan;25.0;1
5;algorithms;cpp14;Morocco;25.0;1
5;algorithms;cpp14;Viet Nam;25.0;1
5;algorithms;cpp14;Vietnam;25.0;2
5;algorithms;cpp14;Bangladesh;25.0;5
5;algorithms;cpp14;Switzerland;25.0;2
5;algorithms;cpp14;Netherlands;25.0;2
5;algorithms;cpp14;New Zealand;25.0;1
5;algorithms;cpp14;Romania;25.0;1
5;algorithms;cpp14;Poland;25.0;3
5;algorithms;cpp14;South Korea;25.0;2
5;algorithms;cpp14;France;25.0;2
5;algorithms;cpp14;Iran;25.0;1
5;algorithms;cpp14;Georgia;25.0;1
5;algorithms;cpp14;Israel;25.0;1
5;algorithms;cpp14;Ukraine;25.0;1
5;algorithms;cpp14;Uzbekistan;25.0;1
5;algorithms;cpp14;Canada;25.0;1
5;algorithms;cpp14;Mongolia;25.0;1
5;algorithms;cpp14;Syrian Arab Republic;25.0;1
5;algorithms;cpp14;Egypt;25.0;2
5;algorithms;cpp14;India;22.0;2
5;algorithms;cpp14;India;19.0;3
5;algorithms;cpp14;India;15.0;1
5;algorithms;cpp14;India;12.0;1
5;algorithms;cpp14;India;10.0;2
5;algorithms;cpp14;Nepal;9.0;1
5;algorithms;cpp14;India;9.0;2
5;algorithms;cpp14;India;8.0;1
5;algorithms;cpp14;United States;7.0;6
5;algorithms;cpp14;India;7.0;65
5;algorithms;cpp14;Turkey;7.0;1
5;algorithms;cpp14;Null;7.0;1
5;algorithms;cpp14;Vietnam;7.0;1
5;algorithms;cpp14;Malaysia;7.0;1
5;algorithms;cpp14;Brazil;7.0;2
5;algorithms;cpp14;Egypt;7.0;2
5;algorithms;cpp14;France;7.0;1
5;algorithms;cpp14;Sri Lanka;7.0;1
5;algorithms;cpp14;Russia;7.0;1
5;algorithms;cpp14;Poland;7.0;1
5;algorithms;cpp14;Germany;7.0;1
5;algorithms;cpp14;Montenegro;7.0;1
5;algorithms;cpp14;Bulgaria;7.0;1
5;algorithms;cpp14;China;7.0;1
5;algorithms;cpp20;India;25.0;11
5;algorithms;cpp20;Egypt;25.0;1
5;algorithms;cpp20;Viet Nam;25.0;1
5;algorithms;cpp20;Faroe Islands;25.0;1
5;algorithms;cpp20;Italy;25.0;1
5;algorithms;cpp20;Spain;25.0;1
5;algorithms;cpp20;India;7.0;2
5;algorithms;coffeescript;Taiwan;25.0;1
5;algorithms;elixir;Hong Kong;25.0;1
5;algorithms;pypy;India;25.0;35
5;algorithms;pypy;United States;25.0;12
5;algorithms;pypy;South Korea;25.0;1
5;algorithms;pypy;Indonesia;25.0;2
5;algorithms;pypy;Viet Nam;25.0;1
5;algorithms;pypy;Mexico;25.0;1
5;algorithms;pypy;Italy;25.0;1
5;algorithms;pypy;Canada;25.0;2
5;algorithms;pypy;Croatia;25.0;1
5;algorithms;pypy;Australia;25.0;1
5;algorithms;pypy;China;25.0;1
5;algorithms;pypy;Brazil;25.0;1
5;algorithms;pypy;Cameroon;25.0;1
5;algorithms;pypy;Pakistan;25.0;1
5;algorithms;pypy;Singapore;25.0;1
5;algorithms;pypy;United Kingdom;25.0;2
5;algorithms;pypy;Germany;25.0;2
5;algorithms;pypy;Switzerland;25.0;1
5;algorithms;pypy;Egypt;25.0;1
5;algorithms;pypy;Bangladesh;25.0;1
5;algorithms;pypy;India;0.0;4
5;algorithms;pypy3;Poland;25.0;3
5;algorithms;pypy3;United States;25.0;17
5;algorithms;pypy3;Japan;25.0;2
5;algorithms;pypy3;Ukraine;25.0;1
5;algorithms;pypy3;Uganda;25.0;1
5;algorithms;pypy3;Canada;25.0;2
5;algorithms;pypy3;India;25.0;56
5;algorithms;pypy3;Hong Kong;25.0;1
5;algorithms;pypy3;Sri Lanka;25.0;1
5;algorithms;pypy3;United Kingdom;25.0;3
5;algorithms;pypy3;Brazil;25.0;2
5;algorithms;pypy3;Germany;25.0;1
5;algorithms;pypy3;Turkey;25.0;1
5;algorithms;pypy3;China;25.0;1
5;algorithms;pypy3;Russian Federation;25.0;1
5;algorithms;pypy3;Null;25.0;1
5;algorithms;pypy3;Bangladesh;25.0;1
5;algorithms;pypy3;Korea, Republic of;25.0;1
5;algorithms;pypy3;Argentina;25.0;1
5;algorithms;pypy3;Spain;25.0;1
5;algorithms;pypy3;Egypt;25.0;1
5;algorithms;pypy3;Georgia;25.0;1
5;algorithms;julia;Null;25.0;1
5;algorithms;julia;United Kingdom;25.0;1
5;algorithms;julia;Switzerland;25.0;1
6;algorithms;c;India;20.0;1660
6;algorithms;c;Hong Kong;20.0;4
6;algorithms;c;United States;20.0;124
6;algorithms;c;Bangladesh;20.0;15
6;algorithms;c;United Kingdom;20.0;4
6;algorithms;c;Romania;20.0;7
6;algorithms;c;China;20.0;7
6;algorithms;c;France;20.0;6
6;algorithms;c;Mexico;20.0;1
6;algorithms;c;Republic of Korea;20.0;3
6;algorithms;c;Poland;20.0;8
6;algorithms;c;Croatia;20.0;1
6;algorithms;c;Italy;20.0;4
6;algorithms;c;Japan;20.0;3
6;algorithms;c;Serbia;20.0;3
6;algorithms;c;Taiwan;20.0;4
6;algorithms;c;Greece;20.0;4
6;algorithms;c;Null;20.0;24
6;algorithms;c;Vietnam;20.0;3
6;algorithms;c;Singapore;20.0;3
6;algorithms;c;Israel;20.0;3
6;algorithms;c;Philippines;20.0;6
6;algorithms;c;Netherlands;20.0;4
6;algorithms;c;Portugal;20.0;4
6;algorithms;c;Germany;20.0;3
6;algorithms;c;Norway;20.0;2
6;algorithms;c;Spain;20.0;2
6;algorithms;c;Egypt;20.0;7
6;algorithms;c;Indonesia;20.0;9
6;algorithms;c;Turkey;20.0;9
6;algorithms;c;Brazil;20.0;10
6;algorithms;c;Canada;20.0;6
6;algorithms;c;Belgium;20.0;1
6;algorithms;c;Denmark;20.0;1
6;algorithms;c;Iran;20.0;1
6;algorithms;c;Finland;20.0;3
6;algorithms;c;Macao;20.0;1
6;algorithms;c;Sri Lanka;20.0;4
6;algorithms;c;South Africa;20.0;1
6;algorithms;c;Hungary;20.0;3
6;algorithms;c;Australia;20.0;4
6;algorithms;c;Korea, Republic of;20.0;2
6;algorithms;c;Morocco;20.0;2
6;algorithms;c;Argentina;20.0;1
6;algorithms;c;Switzerland;20.0;1
6;algorithms;c;Slovenia;20.0;1
6;algorithms;c;Bulgaria;20.0;2
6;algorithms;c;Russia;20.0;1
6;algorithms;c;Georgia;20.0;1
6;algorithms;c;Sweden;20.0;2
6;algorithms;c;South Korea;20.0;3
6;algorithms;c;Europe;20.0;1
6;algorithms;c;Russian Federation;20.0;1
6;algorithms;c;Cameroon;20.0;1
6;algorithms;c;Belarus;20.0;1
6;algorithms;c;Kazakhstan;20.0;1
6;algorithms;c;Saudi Arabia;20.0;1
6;algorithms;c;Malaysia;20.0;1
6;algorithms;c;Czechia;20.0;1
6;algorithms;c;Nigeria;20.0;1
6;algorithms;c;Kyrgyzstan;20.0;1
6;algorithms;c;United Arab Emirates;20.0;1
6;algorithms;c;Czech Republic;20.0;1
6;algorithms;c;India;0.0;85
6;algorithms;c;Taiwan;0.0;1
6;algorithms;c;Greece;0.0;2
6;algorithms;c;Azerbaijan;0.0;1
6;algorithms;c;Bulgaria;0.0;1
6;algorithms;c;Null;0.0;2
6;algorithms;c;Tunisia;0.0;1
6;algorithms;c;United States;0.0;4
6;algorithms;c;Thailand;0.0;1
6;algorithms;c;Canada;0.0;1
6;algorithms;c;Sri Lanka;0.0;1
6;algorithms;cpp;United States;20.0;402
6;algorithms;cpp;Georgia;20.0;11
6;algorithms;cpp;United Kingdom;20.0;44
6;algorithms;cpp;Romania;20.0;21
6;algorithms;cpp;Philippines;20.0;9
6;algorithms;cpp;India;20.0;2060
6;algorithms;cpp;Slovak Republic;20.0;1
6;algorithms;cpp;Argentina;20.0;5
6;algorithms;cpp;Austria;20.0;5
6;algorithms;cpp;France;20.0;20
6;algorithms;cpp;Canada;20.0;58
6;algorithms;cpp;Bangladesh;20.0;42
6;algorithms;cpp;Singapore;20.0;10
6;algorithms;cpp;Ukraine;20.0;16
6;algorithms;cpp;Nepal;20.0;5
6;algorithms;cpp;Null;20.0;43
6;algorithms;cpp;Lebanon;20.0;1
6;algorithms;cpp;Portugal;20.0;3
6;algorithms;cpp;Tunisia;20.0;5
6;algorithms;cpp;Turkey;20.0;20
6;algorithms;cpp;Japan;20.0;14
6;algorithms;cpp;New Zealand;20.0;2
6;algorithms;cpp;Indonesia;20.0;29
6;algorithms;cpp;Hong Kong;20.0;14
6;algorithms;cpp;Italy;20.0;16
6;algorithms;cpp;Bulgaria;20.0;8
6;algorithms;cpp;Hungary;20.0;11
6;algorithms;cpp;Vietnam;20.0;17
6;algorithms;cpp;Sweden;20.0;6
6;algorithms;cpp;China;20.0;38
6;algorithms;cpp;Australia;20.0;16
6;algorithms;cpp;Greece;20.0;10
6;algorithms;cpp;Egypt;20.0;11
6;algorithms;cpp;Taiwan;20.0;16
6;algorithms;cpp;Russia;20.0;17
6;algorithms;cpp;Pakistan;20.0;12
6;algorithms;cpp;Madagascar;20.0;1
6;algorithms;cpp;Czech Republic;20.0;2
6;algorithms;cpp;Mexico;20.0;5
6;algorithms;cpp;Sudan;20.0;2
